Airport Code,Latitude,Longitude
BSD,25.15,99.15
RCN,-35.783333,137.783333
BCI,-23.666667,145.333333
CFP,-18.783333,144.35
TEM,-34.433333,147.533333
LDI,-9.833333,39.783333
KCP,48.693333,26.606667
FCB,-28.825,27.908333
DXB,25.25,55.333333
OFU,-14.183333,-169.7
KDG,42.102222,25.218611
YTR,44.1,-77.583333
RUP,26.15,89.916667
CXI,1.986111,-157.349722
UDE,51.656389,5.708611
BZV,-4.25,15.25
JIP,-1.333333,-80.675
PTV,36.033333,-119.066667
MZO,21.583333,-77.083333
HAJ,52.461111,9.685
JLR,23.183333,80.083333
BPN,-1.266667,116.9
ONB,-8.583333,147.2
GRI,40.9675,-98.309722
VTN,42.85,-100.55
RKR,35.05,-94.616667
YEN,49.066667,-103.0
YER,56.0,-87.633333
CKI,-11.083333,132.5
JAD,-32.0975,115.881111
LYT,-24.116667,152.7
FTE,-50.280278,-72.053056
RTP,-15.6,141.833333
LVB,-30.85,-55.6
BKR,12.833333,17.25
WSO,5.216667,-57.183333
DXR,41.371667,-73.482222
MKC,39.116667,-94.583333
LOG,46.116667,-122.883333
LWE,-8.383333,123.4
KLM,38.933333,46.766667
HOX,24.866667,94.916667
LNA,26.593056,-80.085
RIF,38.75,-112.1
GUP,35.516667,-108.783333
ANM,-15.0,50.333333
OLQ,-5.383333,141.5
CSN,39.2,-119.733333
GRG,33.616667,69.116667
GHA,32.383333,3.816667
RZA,-50.033333,-68.583333
CDB,55.2,-162.716667
IYK,35.65,-117.833333
SZC,10.25,-85.616667
KLT,49.433333,7.75
TTG,-26.216667,-64.15
FAZ,29.0,54.333333
GAJ,38.4,140.366667
CLG,36.15,-120.35
EPH,47.3,-119.516667
MWS,51.916667,-2.866667
ASU,-25.266667000000000,-57.666667
IGL,38.516667,27.016667
CNL,57.483333,10.216667
CTX,36.5,33.616667
PMH,38.840556,-82.847222
DAN,36.566667,-79.35
NZY,32.699167,-117.215278
PWA,35.534167,-97.666667
AVP,41.338333,-75.723333
NKM,35.255,136.924444
UAS,0.466667,37.566667
POL,-12.986667,40.5225
AKG,-3.583333,142.25
AOA,-9.033333,146.75
KTZ,22.322778,114.216667
FOO,-0.933333,134.866667
TDR,51.433333,-1.916667
YMN,55.083333,-59.166667
YCD,49.166667,-123.933333
YBR,49.909722,-99.950833
YPB,49.233333,-124.8
YZT,50.683333,-127.366667
WAP,-43.633333,-71.816667
PPL,27.516667000000000,86.583056
BTP,40.793611,-79.949722
ZGW,54.085,13.418056
EIL,64.665556,-147.101389
LDJ,40.633333,-74.25
SDQ,18.429722,-69.668889
WMN,-15.433333,49.683333
KYS,14.433333,-11.433333
SKZ,27.733333000000000,68.783333
APP,-8.983333,148.133333
CYZ,16.916667,121.75
PRS,-9.716667,161.4
JFK,40.633333,-73.783333
ONM,34.05,-106.883333
SYY,58.216667,-6.333333
NNU,-17.783333,-40.683333
XMP,62.866667,-135.916667
ALG,36.783333,3.05
VCD,-16.405,131.003333
TFF,-3.366667,-64.7
SHE,41.871667,123.433333
LQM,-0.30000000000000000,-74.583333
LSZ,44.95,14.416667
MSB,18.033333,-63.1
BIZ,-5.283333,142.016667
CVB,-4.8,144.733333
REN,51.783333,55.116667
AHB,18.216667,42.5
KRT,15.589444,32.553056
VYS,41.3525,-89.149722
KOE,-10.166667,123.666667
BJB,44.117222,19.046944
CRV,39.0,17.083333
WSD,61.833333,-1.833333
FBK,-32.533333,26.7
LAA,38.066667,-102.683333
RCE,48.616667,-123.116667
NTQ,37.4,136.9
XPQ,3.0,101.4
KNQ,-21.0,164.675
HBT,27.894444,45.526389
LHN,24.25,121.216667
MHZ,51.416667,-1.7000000000000000
GDO,7.233333,-70.8
CDI,-12.416667,-41.633333
DOY,37.454444,118.471944
KRY,45.616667,84.883333
CUI,4.666667,-72.0
MOI,-19.816667,-157.716667
SNC,-2.216667,-80.966667
BOR,47.65,7.016667
NHV,-8.783333,-140.166667
SUI,42.866667,41.116667
PSH,54.316667,8.683333
MJG,22.216667,-79.05
PON,16.35,-89.433333
PUT,10.816667,76.2
EAL,9.083333,167.333333
TUT,-5.85,145.916667
OZC,8.166667,123.75
TUG,17.616667,121.75
DDP,18.5,-66.25
DOH,25.261111,51.565
DYR,64.733333,177.75
JMY,8.49,-13.234167
ICY,59.983333,-141.65
SIS,-27.816667,23.0
MAD,40.466667,-3.566667
LAN,42.783333,-84.583333
TPL,31.1525,-97.407778
CMP,-9.333333,-50.333333
EQS,-42.916667,-71.15
KNI,-33.7,117.55
BLB,8.95,-79.566667
VUS,60.766667,46.316667
MAX,15.6,-13.316667
CDU,-34.040278,150.687222
LOV,26.95,-101.483333
HOV,62.2,6.15
TYS,35.95,-83.916667
DAB,29.183333,-81.05
WHT,29.316667,-96.1
TEL,5.65,117.116667
KNL,-6.0,147.5
FIZ,-18.166667,125.55
LNH,-21.0,137.916667
XHN,50.633333,5.566667
KGO,48.55,32.3
NHX,30.416667,-87.683333
MDA,29.431389,-98.377778
SYO,38.809444,139.790556
TIF,21.270278,40.415833
MLU,32.5,-92.033333
SZP,34.347222,-119.061111
PIP,57.580278,-157.571944
AFS,41.613333,64.232778
BLC,6.039167,10.122778
HLH,46.083333,122.083333
MLH,47.59,7.529167
PDN,-35.8,137.216667
RAA,-4.166667,152.466667
ALD,-11.7,-69.35
CBZ,55.383333,-132.416667
AYD,-19.3,135.95
KNX,-15.833333,128.75
AFL,-9.866111,-56.106111
OBS,44.616667,4.383333
DRS,51.133333,13.766667
ARJ,-2.933333,140.783333
WHH,-30.783333,121.483333
FET,41.433333,-96.5
REE,-18.55,126.75
EHT,41.766667,-72.65
SUA,27.183333,-80.216667
MCV,-16.466667,136.083333
YNO,52.490556,-92.973056
SHA,31.2,121.341111
IMN,-6.7,146.083333
WUV,-1.75,142.833333
AAM,-24.8,31.533333
FIE,59.5,-1.666667
AXG,43.066667,-94.233333
GWW,52.474444,13.138056
AOR,6.189722,100.398056
MOM,17.75,-12.5
SFI,32.333333,-9.283333
LXA,29.293056,90.900278
KEE,-0.1,14.55
DEM,8.55,34.866667
LBJ,-8.516667,119.883333
CKR,48.6,-123.0
ORH,42.267222,-71.875833
AWK,19.283333,166.65
LLM,3.766667,114.4
TZM,21.15,-88.15
BBU,44.502778,26.086111
ARK,-3.367778,36.633333
ALZ,56.895833,-154.245833
YQW,52.766667,-108.25
ISI,-24.2,144.416667
MIM,-36.916667,149.883333
SDV,31.871389,34.677222
TAE,35.8,128.55
LTD,30.166667,9.5
AES,62.560278,6.1
BYS,35.283333,-116.633333
MCE,37.283333,-120.516667
MGR,31.083333,-83.8
TCG,27.6,99.466667
TUR,-3.7,-49.7
PCD,43.016667,-91.116667
NTC,21.618333,35.341667
GMN,-42.461667,171.19
GEW,-9.3,148.466667
LSQ,-37.416667,-72.35
LMX,3.05,-77.55
LKY,-3.376389,35.818333
ZBC,52.466667,-1.916667
DJJ,-2.583333,140.516667
ZIP,38.466667,14.95
GRR,42.883333,-85.533333
MFG,34.383333,73.483333
RBP,-9.983333,149.833333
DJE,33.875,10.775556
DIS,-4.216667,12.5
OSI,45.446111,18.810278
AVN,43.906667,4.901944
AUD,-18.666667,139.933333
LTB,-41.233333,146.4
LIP,-21.666667,-49.75
MBZ,-3.416667,-57.666667
YCR,54.6,-97.766667
PDD,-26.183333,36.966667
NKA,0.7000000000000000,9.983333
BTH,1.066667,104.133333
XIH,33.8525,42.5475
ZAM,6.933333,122.066667
AGP,36.675,-4.499167
PHJ,-32.916667,151.766667
KYF,-27.277778,120.075
PHB,-2.9,-41.766667
DOL,49.366667,0.166666999999999
SML,23.6,-75.3
LDE,43.181944,0.00027800000000000000
BJG,-0.960556,122.111944
CIA,41.799444,12.595
OKM,35.616667,-95.966667
PGM,59.35,-151.833333
SUX,42.4,-96.383333
PAC,8.973333,-79.555556
SJV,-16.233333,-62.416667
LMR,-28.366667,23.45
CRG,30.333889,-81.5025
ORI,57.883333,-152.85
XTV,34.596667,43.676944
SPN,15.133333,145.7
KPF,-10.2,149.7
MRV,44.225,43.081944
MFA,-7.9,39.666667
ASR,38.7,35.5
INS,46.283333,22.1
VJI,-0.616667,-90.883333
UWA,42.25,-72.233333
RVE,6.951944,-71.857222
GUE,-3.583333,141.583333
GLX,-2.183333,127.833333
ADJ,31.972778000000000,35.991667
TWZ,-43.6,170.166667
LOT,41.6,-88.05
SQA,13.816667,39.2
KMZ,-14.8,24.783333
HGU,-5.829167,144.298056
MWI,-5.15,143.483333
IRS,41.8,-85.416667
PSX,28.7,-96.216667
JKG,57.7575,14.068611
OSD,63.183333,14.5
DND,56.4525,-3.016667
SRM,-24.05,139.066667
YBG,48.333333,-70.983333
YSX,52.133333,-128.066667
WID,51.1025,6.216667
GBT,36.909444,54.401389
HEA,34.183333,62.233333
FLA,1.583333,-75.533333
TBX,6.233333,-5.133333
PUD,-47.716667,-65.916667
PIW,55.583333,-97.15
BPX,30.539722,97.108889
BAI,9.163611,-83.33
PIQ,5.333333,-60.333333
BHV,29.4,71.683333
JAG,28.283333,68.433333
BCX,53.933333,58.333333
VLU,56.383333,30.616667
IAN,66.983333,-160.416667
CLS,46.683333,-122.983333
NSX,18.5,-64.366667
FRY,44.016667,-70.983333
ISS,43.969444,-69.716667
HAN,21.221111,105.807222
PLU,-19.755556,-43.75
ZHA,21.266667000000000,110.466667
ECN,35.15,33.5
NAU,-14.166667,-141.583333
BDS,40.65,17.95
PLP,8.366667,-78.133333
SKC,-8.15,141.716667
ALP,36.183333,37.233333
ZTR,50.273056,28.735556
OSS,40.608889,72.793333
RDN,4.216667,101.966667
MGS,-21.916667,-157.916667
MSI,14.966667,120.666667
NTB,59.584167,9.135278
BVM,-15.85,-38.9
CKS,-6.0,-51.333333
SFL,14.9,-24.516667000000000
CFH,-26.516667000000000,139.45
PTG,-23.916667,29.466667
LTF,-2.833333,141.616667
TEO,-8.166667,146.2
QPG,1.360556000000000,103.909444
SDM,32.572222,-116.98
DAZ,38.466667,70.883333
TSS,40.744444,-73.970833
JSY,37.422778,24.950833
LSS,15.866667,-61.583333
TGU,14.25,-87.166667
TMY,-3.866667,138.366667
AZS,19.25,-69.7
HIX,-9.75,-139.0
NBU,-32.683333,151.633333
GXY,40.333333,-104.616667
XVL,10.25,105.95
BMB,2.3,22.55
ASA,13.071667,42.645
GBJ,15.366667,-61.266667
JSA,26.866667,70.916667
GTK,2.6,102.916667
OAM,-44.966667,171.083333
MXJ,9.616667,6.533333
DER,-6.1,146.816667
HEO,-9.133333,147.583333
JJI,-7.15,-76.716667
AMN,43.383333,-84.65
UTO,65.983333,-153.683333
CPR,42.908056,-106.464444
JWA,-25.05,25.283333
SFV,-20.216667,-50.933333
ZAA,55.483333,-129.483333
SYN,44.468056,-93.0
SSO,-22.1,-45.033333
YPZ,54.233333,-125.766667
YQR,50.433333,-104.666667
CVF,45.5,6.666667
BDM,40.316667,27.983333
XTM,33.423889,43.3025
VCE,45.505278,12.351944
JSK,18.766667000000000,-72.066667
PHL,39.871944,-75.241111
TUU,28.383333,36.583333
SEN,51.569444,0.7000000000000000
ESH,50.835278,-0.301944
DKV,-24.866667,129.116667
STZ,-10.464444,-50.052778
YHU,45.852778,-74.45
GNV,29.683333,-82.266667
LCK,40.002778,-82.883333
MEC,-0.9500000000000000,-80.683333
TEW,-17.383333,49.4
MMY,24.783333,125.333333
KFG,-17.433333,130.816667
NAC,-36.966667,140.583333
KAZ,1.166667,127.883333
NVK,68.425,17.425
IRC,65.833333,-144.083333
QWF,19.833333,-72.5
HZL,40.983333,-76.0
UBS,33.449722,-88.365833
MBM,-31.283333,29.966667
BWL,36.8,-97.283333
NGD,18.733333000000000,-64.316667
SHV,32.45,-93.816667
MSS,44.933333,-74.85
SFG,18.052778,-63.116667
BKN,13.8,5.25
AQP,-16.341111,-71.583056
GLK,6.85,47.266667
EDB,18.25,31.25
PZA,5.783333,-71.816667
GMR,-23.033333,-134.966667
OMB,-1.6,9.266667
GKE,50.95,6.116667
JDH,26.25,73.05
YAJ,48.8,-1.2
ELO,-26.4,-54.633333
CQP,-18.2,147.5
YGO,54.55,-94.483333
TQR,43.266667,10.933333
OKU,-18.808333,17.05
AMS,52.308611,4.763889
IBA,7.433333,3.9
SQW,56.55,9.172778
AHI,-3.333333,128.916667
KCR,-17.2,129.366667
FFL,40.933333,-91.95
LNP,36.983333,-82.566667
DLU,25.566667,100.233333
LTM,3.4,-59.8
RUU,-5.3,144.25
STD,7.583333,-72.066667
YOO,43.922778,-78.895
PUG,-32.540278,137.716667
KLU,46.645,14.326667
AAI,-12.916667,-46.933333
GJM,-10.833333,-65.333333
KTI,12.483333,106.05
YXC,49.612222,-115.781944
BOG,4.703056,-74.138333
GMM,-1.933333,15.866667
JUV,72.8,-56.15
BAP,-10.333333,149.633333
NUF,50.033333,-1.833333
ORF,36.9,-76.2
OWA,44.116667,-93.25
PIR,44.383333,-100.283333
SCF,33.5,-111.933333
ESO,36.1,-106.033333
FLO,34.183333,-79.716667
INX,-2.133333,132.166667
RJB,26.516667000000000,86.733333
MSL,34.75,-87.616667
MNR,-15.216667,23.15
VFA,-18.095833,25.833889
ELH,25.483333,-76.683333
PKW,-22.883333,26.916667
YOH,54.95,-95.283333
AQG,30.516667000000000,117.033333
BBI,20.244444,85.817778
ZAL,-39.766667,-73.233333
QCU,68.75,-52.333333
IDR,22.716667,75.8
CIO,4.066667,-73.733333
PJC,-22.545,-55.745
BNQ,7.583333,126.566667
JAX,30.416667,-81.633333
OLM,46.966667,-122.9
RBB,-4.4,-59.583333
XGL,56.3,-100.5
ELG,30.571389,2.859722
BPF,-8.55,158.116667
TRR,8.566667,81.233333
HAV,23.016667,-82.383333
MZR,36.706944,67.209722
GPO,-35.7,-63.75
MFP,-22.1,137.983333
BQT,52.116667,23.883333
LML,8.916667,166.25
MXY,61.416667,-142.916667
CHK,35.033333,-97.966667
ETS,31.316667,-85.85
SVV,7.0,-62.0
MJM,6.1,23.566667
NIB,63.016667,-154.383333
AMM,31.966667,35.983333
EDL,0.533333,35.266667
HFT,70.7,23.666667
HTG,71.966667,102.5
TUI,27.133333,44.1
CIB,33.416389,-118.416389
PLN,45.566667,-84.8
JLB,-53.2,73.483333
SJT,31.357778,-100.496389
MRC,-10.75,-67.866667
CMA,-28.033333,145.616667
ORS,-18.633333,146.483333
AUZ,41.766667,-88.316667
GOM,-1.670833,29.238333
ATZ,27.05,31.016667
ASM,15.291944,38.910556
PXS,42.0,-8.883333
MQC,47.133333,-56.383333
ARA,80.133333,32.583333
AOH,40.716667,-84.033333
JDT,8.316667,40.033333
CAR,46.866667,-68.016667
KUV,35.9,126.616667
AIP,7.266667,168.816667
LEG,17.166667,-13.95
KAK,-6.233333,143.483333
XCN,12.0,120.2
ILZ,49.233333,18.766667000000000
PTH,56.966667,-158.633333
MHR,38.555278,-121.297222
EWN,35.066667,-77.05
YZV,50.216667,-66.266667
LJG,23.584722,102.009722
MQR,2.666667,-78.341667
ZUE,7.433333,-6.05
KAH,-37.716667,145.0
HRN,-23.433333,151.916667
PTE,-32.75,153.8
HVM,65.416667,-21.0
BUZ,28.95,50.816667
GUG,-8.1,146.883333
EIA,-8.2,147.85
LZM,-4.966667,23.45
YQS,42.77,-81.11
VAF,44.916667,4.966667
CGK,-6.125556,106.655833
PIM,32.833333,-84.85
CCY,43.066667,-92.666667
INT,36.133333,-80.219444
PHU,11.298611,106.804167
IPU,-14.133333,-39.733333
WHU,-2.533333,24.966667
CPL,3.7,-75.75
BCP,5.866667,35.283333
CNX,18.768333,98.962778
EBB,0.060278,32.45
KHC,45.366667,36.45
SOK,-29.166667,28.066667
ENV,40.733333,-114.033333
CRC,4.766667,-75.933333
CER,49.65,-1.466667
WNE,-1.35,9.333333
TLV,32.014167,34.886667
JRE,40.8,-73.966667
SHH,66.25,-166.05
ZVK,16.533333,104.75
TBV,-54.15,-72.4
BFA,-20.25,-58.2
ADB,38.2925,27.156944
LSD,38.083333,-84.316667
HNX,51.631389,-111.904167
KNV,60.583333,-64.583333
TIN,27.674167,-8.147778
MYJ,33.816667,132.7
JCN,37.472222,126.608333
WJU,37.351389,127.945278
MMW,-16.75,39.216667
BDN,24.65,68.833333
KEJ,55.333333,86.083333
FWM,56.816667,-5.116667
PIK,55.509444,-4.586667
CDC,37.7,-113.1
PUQ,-53.1,-70.883333
RCM,-20.716944,143.116667
JCM,-11.183333,-40.516667
ZBM,45.297222,-72.747222
YKC,58.233333,-103.666667
NNK,58.75,-156.533333
MAT,-5.8,13.433333
AAC,31.073333,33.835833
XRF,47.066667,3.0
BTR,30.533333,-91.15
CES,-32.083333,151.083333
HCQ,-18.233333,127.666667
FCN,53.883333,8.7
JGA,22.466667,70.0
FRR,38.9175,-78.253611
JCY,32.333333,-97.333333
DTL,46.833333,-95.883333
IMD,-3.35,141.516667
EPK,34.666667,32.9
KVA,40.913333,24.619167
FOM,5.633333,10.75
GOJ,56.333333,44.0
HHQ,12.630556,99.954444
AED,-0.6000000000000000,10.083333
BIS,46.783333,-100.75
EFD,29.602778,-95.152778
LAM,35.883333,-106.316667
HLM,42.783333,-86.116667
UKR,13.933333,45.683333
PKP,-15.0,-139.0
LUS,-4.833333,18.733333000000000
MTA,-37.733333,175.75
BGO,60.3,5.216667
USU,12.121389,120.1
ANW,42.583333,-99.983333
CNO,34.016667,-117.7
JDB,32.766667,-97.316667
VAP,-33.05,-71.416667
TNH,41.676944,125.753056
SXF,52.502778,13.508611
HYD,17.453056,78.4675
UBR,-3.733333,140.8
DEF,32.380278,48.404722
JRS,31.864722,35.219167
BLN,-36.55,145.983333
YDQ,55.733333,-120.183333
YSD,50.2,-111.166667
BYL,7.366667,-10.0
XWK,56.266667,15.266667
SWF,41.5,-74.016667
ZFW,56.066667,-118.383333
YJO,56.666667,-131.116667
MTF,6.966667,35.533333
NIT,46.316667,-0.45
MXS,-13.735556,-172.253333
AAH,50.823056,6.186111
MNA,-1.383333,122.55
COQ,48.133333,114.9
VNX,-22.033333,35.3
TVC,44.741389,-85.582222
CIU,46.25,-84.466667
HSH,35.968333,-115.119167
SRR,47.266667,10.783333
TBL,10.266667,-61.266667
XBG,12.983333,-0.133333
GKA,-6.058333,145.388889
GKT,31.353611,-84.375
HOL,62.9,-159.516667
LOR,53.116667,22.45
AYH,52.366667,-0.266667
KBB,-17.766667000000000,129.216667
JNX,37.080556,25.368056
BBQ,17.6,-61.783333
CPC,-40.083333,-71.133333
NTL,-32.795,151.834444
YAB,73.037778,-85.1525
XPK,55.8,-101.416667
KUM,30.333333,130.633333
OTL,17.533333,-14.716667
GLL,60.783333,9.05
ECS,43.883333,-104.316667
RKC,41.733333,-122.633333
GFA,27.083333,-77.0
OGO,6.733333,-3.483333
BHO,23.283333,77.333333
NGO,34.858333,136.805278
SBV,-5.583333,155.05
MWZ,-2.45,32.933333
AKD,20.698889,77.058611
APG,52.316667,-1.283333
HMT,33.75,-116.966667
WOK,5.25,-61.733333
VMU,-7.5,144.8
AGK,-6.333333,143.833333
KPL,-8.633333,142.85
RXS,11.516667,122.75
RZE,50.043333,22.016667
VVZ,26.483333,8.466667
NDF,-13.783333,16.716667
RSE,-33.866667,151.266667
JAF,9.783333,80.066667
TWY,52.25,15.833333
BZI,39.616667,27.933333
FJR,25.112222,56.323889
SNH,-28.633333,151.966667
URB,-20.8,-51.566667
WIL,1.316667,36.8
PQM,17.5,-92.008333
TDW,35.166667,-101.833333
UOX,34.383333,-89.533333
AEA,0.483332999999999,173.85
NIS,-6.433333,147.333333
SIN,1.350278000000000,103.994444
UCE,30.5,-92.416667
FLD,43.766667,-88.483333
SLT,38.55,-106.033333
BWI,39.175278,-76.668333
CNJ,-20.668611,140.504444
LNZ,48.3,14.3
AAD,17.592778,33.959167
WHS,60.366667,-0.9833329999999990
DEN,39.861667,-104.673056
CEZ,37.316667,-108.633333
BEY,33.820833,35.488333
AMY,-17.683333,45.666667
BMY,-19.75,163.666667
TBG,-5.278611,141.225833
BCQ,-22.783333,17.466667
WAD,-17.45,47.516667
SNQ,30.5,-116.0
USQ,38.678611,29.471667
SVP,-12.404722,16.9475
HLV,-15.683333,145.2
APY,-9.1,-45.966667
IGU,-25.683333,-54.45
YDK,43.933333,-76.616667
DAH,13.866667,46.133333
CYE,41.210278,-75.832222
NKI,55.855556,-133.183333
ORL,28.533333,-81.35
KDH,31.5,65.85
BRC,-41.133333,-71.166667
ROY,-45.719444,-70.251389
PUP,11.166667,-1.15
YYG,46.283333,-63.133333
YBE,59.566667,-108.483333
RRO,40.616667,14.366667
SEM,-12.2,96.916667
MLC,34.883333,-95.783333
KYZ,51.7,94.466667
UZC,43.898889,19.697778
WLD,37.166667,-97.05
XLO,10.483333,105.45
OMA,41.3,-95.9
JHM,20.963056,-156.673056
SKQ,-29.966667,28.45
GHE,8.083333,-78.333333
BAY,47.633333,23.516667000000000
OHO,59.416667,143.05
XIY,34.447222,108.751667
MVV,45.866667,6.616667
AAZ,-7.862222,13.116111
EPA,-28.083333,-64.283333
TMW,-31.068611,150.845556
REP,13.416667,103.816667
YHH,50.016667,-1.25
XIX,45.416667,11.033333
ITM,34.785278,135.438056
SDS,43.0,142.675
MLX,38.35,38.25
LFO,5.583333,44.183333
DED,30.189722,78.180278
IML,40.516667,-101.616667
MLO,36.716667,24.533333
NAH,1.183333,123.816667
AIS,-2.633333,176.816667
MOE,23.1,96.65
RET,67.483333,12.083333
AGG,-4.066667,144.1
BMS,-14.216667,-41.666667
YXP,66.15,-65.733333
OTC,13.433333,14.733333
TPR,22.65,106.066667
FBE,-26.083333,-53.066667
XGR,58.533333,-65.9
FKI,0.481666999999999,25.338056
NDN,-9.133333,147.683333
BZG,53.096667,17.977778
BBO,10.416667,45.016667
NAK,14.966667,102.116667
KMO,58.966667,-159.05
UKB,34.632778,135.223889
MUD,-11.65,39.55
ACK,41.266667,-70.066667
SZL,51.083333,5.683333
CZE,11.416667,-69.666667
EMP,38.333333,-96.183333
UTG,-30.5,27.6
KII,-2.366667,25.683333
SDB,-32.968889,18.160278
SON,-15.666667,167.2
ALV,42.5,1.516667
YAM,46.483333,-84.5
AAR,56.307222,10.626111
IXL,34.166667,77.583333
BCU,10.316667,9.833333
KGP,62.190556,74.533889
FRI,39.055278,-96.764444
TCS,50.033333,7.433333
PAO,37.466667,-122.116667
POE,31.033333,-93.183333
ZTJ,48.416667,-53.6
MYP,37.619444,61.896667
YCH,47.166667,-65.0
YDE,53.433333,-57.233333
PMY,-42.733333,-65.066667
PTY,8.966667,-79.533333
PXO,33.066667,-16.35
POV,49.029722,21.315556
ODS,46.5,30.616667
HEN,51.583333,-0.233332999999999
MZD,-2.716667,-78.316667
ASO,10.066667,34.55
BCG,7.7,-59.166667
YRD,52.816667,-126.966667
OTM,41.1,-92.45
WNA,60.7,-162.116667
SPS,33.983333,-98.516667
KKB,58.183333,-152.35
MKX,14.533333,49.133333
LTG,28.266667000000000,85.616667
CUJ,11.883333,120.016667
SLD,48.633333,19.133333
ZMP,50.0,-1.0
BWS,48.966667,-122.833333
ATL,33.636667,-84.428056
DAL,32.852778,-96.85
ABI,32.416667,-99.683333
AZR,27.883333,-0.283333
UIR,-31.490556,150.513889
SKD,39.700556,66.983889
IXQ,24.133333,91.816667
VTZ,17.716667,83.216667
NOK,-27.083333,-52.333333
YMX,45.666667,-74.033333
GMC,3.633333,-71.166667
MEI,32.333333,-88.75
WLR,55.6,-131.566667
KIV,46.928889,28.926667
MLZ,-32.333333,-54.2
YOG,51.633333,-85.95
TNM,62.190833,-58.986667
VDR,-31.95,-65.15
MHG,49.483333,8.483333
CSB,45.5,22.425
MJV,37.775,-0.8125
CNZ,-13.683333,19.883333
WYN,-15.516667,128.15
IJU,-28.418611,-53.916667
VGZ,1.066667,-76.716667
KNG,-3.716667,133.916667
QRO,20.617222000000000,-100.185556
TFY,27.95,-12.91
KBZ,-42.425,173.605278
NCR,11.766667,-86.1
SKO,13.016667,5.266667
ANA,33.848333,-117.850278
LFR,8.283333,-72.283333
AAJ,3.896667,-55.579167
CEJ,51.5,31.3
CWL,51.4,-3.35
KLQ,-2.6,103.95
ZIQ,39.733333,16.116667
MRF,30.233333,-103.866667
SYE,16.966667,43.733333
PYR,37.683333,21.466667
AMD,23.077222,72.634722
DRE,46.016667,-83.75
FDY,41.016667,-83.666667
PUO,54.95,-1.85
PDP,-34.858333,-55.091667
BYN,46.1,100.683333
GIL,35.916667,74.383333
LNC,-6.366667,147.366667
SZF,41.25,36.333333
ZDU,56.5,-2.966667
SMB,-52.666667,-69.266667
CUD,-26.8,153.15
PER,-31.940278,115.966944
BSR,30.55,47.766667
CHH,-6.05,-78.033333
HCN,28.258889,113.410556
FEA,60.583333,-0.966666999999999
HTF,51.765,-0.248333
LEQ,50.1,-5.666667
LCH,30.116667,-93.216667
LRJ,42.783333,-96.15
GED,38.683333,-75.366667
GPI,2.583333,-77.9
QGV,49.683333,10.533333
LRS,37.183333,26.8
TMX,29.25,-0.25
LYP,31.516667000000000,73.0
OPS,-12.084722,-55.633889000000000
BBY,5.85,20.633333
BKD,32.75,-98.9
GVX,60.516667,17.016667
SGA,38.033333,71.716667
BZL,22.666667,90.341667
FSI,19.833333,-72.5
IWA,57.0,41.0
KLC,14.083333,-16.5
EGN,13.483333,22.45
XQI,52.966667,-1.166667
JBK,37.95,-122.3
MNB,-5.933333,12.35
CDG,49.016667,2.55
UAH,-8.933333,-139.55
OBD,-3.9,136.2
HKD,41.766667,140.816667
MEG,-9.533333,16.333333
YMC,56.516667,-71.066667
KNN,10.4,-9.3
MJZ,62.533333,114.033333
EAS,43.35,-1.8
HRK,50.0,36.25
DAG,34.85,-116.783333
JOT,41.533333,-88.083333
DGD,-27.766667000000000,117.033333
GYP,-26.283333,152.7
RVD,-17.833333,-50.955278
YXI,45.55,-77.416667
SOE,2.083333,14.05
MKD,11.033333,36.466667
CAV,-11.883333,22.933333
MNG,-12.05,134.216667
AVI,22.025,-78.791389
TAY,58.4,26.75
BOA,-5.816667,13.066667
TRJ,-4.6,143.316667
VMI,-26.033333,-57.25
PPS,9.733333,118.75
RNL,-11.666667,160.3
YCQ,55.7,-121.666667
YGA,51.95,-68.133333
YWO,65.758889,-111.248889
MDJ,44.633333,-121.133333
MFB,0.633332999999999,-69.75
ZGO,51.416667,12.6
AEG,1.383333,99.45
BDW,-17.3,127.466667
LMQ,30.5,19.166667
JAL,19.583333,-96.833333
RKT,25.613611,55.938889
SPZ,36.183333,-94.133333
YFE,48.733333,-69.1
MKS,11.683333,38.15
PUE,8.683333,-77.533333
HWA,-7.433333,145.966667
TGL,-11.333333,153.216667
XYH,59.683333,15.816667
LPH,56.05,-5.433333
SLK,44.4,-74.2
BIH,37.366667,-118.35
